inputFileName=c2670.bench; numberOfInputs=233; numberOfOutputs=140; numberOfGates=1193; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
740; 1533; 1533; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1533]; [95, 613, 1157]; [1533]; [1676]; {1533}; {100}; 49.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxx0x1111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000010x00000xx01xxxxxxxxxxx
741; 1533; 1676; 2; 2; 0.0016764459346186086; 6; 1; 64; [1533, 1676]; [95, 613, 1157, 1532, 1534, 1169]; [1676]; [1928, 1942, 2608, 2634]; {1676}; {101111}; 62.0; none
742; 1534; 1534; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1534]; [119, 1146, 625]; [1534]; [1676]; {1534}; {011}; 47.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000010x00000xx01xxxxxxxxxxx
743; 1534; 1676; 2; 2; 0.0016764459346186086; 6; 1; 64; [1534, 1676]; [119, 1146, 625, 1532, 1533, 1169]; [1676]; [1928, 1942, 2608, 2634]; {1676}; {101001}; 47.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111111x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000010x00000xx11xxxxxxxxxxx
744; 1535; 1535; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1535]; [141, 1146, 1157]; [1535]; [1681]; {1535}; {011}; 63.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000001x00000xx00xxxxxxxxxxx
745; 1535; 1681; 2; 2; 0.0016764459346186086; 6; 1; 64; [1535, 1681]; [141, 1146, 1157, 1536, 1537, 1170]; [1681]; [1929, 1948, 2609, 2635]; {1681}; {111100}; 47.0; none
746; 1536; 1536; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1536]; [105, 613, 1157]; [1536]; [1681]; {1536}; {010}; 48.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1x1111110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000001x00000xx11xxxxxxxxxxx
747; 1536; 1681; 2; 2; 0.0016764459346186086; 6; 1; 64; [1536, 1681]; [105, 613, 1157, 1535, 1537, 1170]; [1681]; [1929, 1948, 2609, 2635]; {1681}; {100000}; 48.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxx1x1111110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000001x00000xx01xxxxxxxxxxx
748; 1537; 1537; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1537]; [129, 1146, 625]; [1537]; [1681]; {1537}; {101}; 63.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111110xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000001x00000xx11xxxxxxxxxxx
749; 1537; 1681; 2; 2; 0.0016764459346186086; 6; 1; 64; [1537, 1681]; [129, 1146, 625, 1535, 1536, 1170]; [1681]; [1929, 1948, 2609, 2635]; {1681}; {110111}; 47.0; none
750; 1538; 1538; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1538]; [140, 1146, 1157]; [1538]; [1686]; {1538}; {000}; 79.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111101xxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x10000xx11xxxxxxxxxxx
751; 1538; 1686; 2; 2; 0.0016764459346186086; 6; 1; 64; [1538, 1686]; [140, 1146, 1157, 1539, 1540, 1171]; [1686]; [1891, 1930, 1945]; {1686}; {010010}; 63.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111111xxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x10000xx01xxxxxxxxxxx
752; 1539; 1539; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1539]; [104, 613, 1157]; [1539]; [1686]; {1539}; {001}; 48.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxx1x1111101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x10000xx00xxxxxxxxxxx
753; 1539; 1686; 2; 2; 0.0016764459346186086; 6; 1; 64; [1539, 1686]; [104, 613, 1157, 1538, 1540, 1171]; [1686]; [1891, 1930, 1945]; {1686}; {111000}; 46.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x10000xx10xxxxxxxxxxx
754; 1540; 1540; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1540]; [128, 1146, 625]; [1540]; [1686]; {1540}; {001}; 49.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111101xxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x10000xx11xxxxxxxxxxx
755; 1540; 1686; 2; 2; 0.0016764459346186086; 6; 1; 64; [1540, 1686]; [128, 1146, 625, 1538, 1539, 1171]; [1686]; [1891, 1930, 1945]; {1686}; {011111}; 47.0; none
756; 1541; 1541; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1541]; [139, 1146, 1157]; [1541]; [1690]; {1541}; {101}; 48.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111011xxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x01000xx10xxxxxxxxxxx
757; 1541; 1690; 2; 2; 0.0016764459346186086; 6; 1; 64; [1541, 1690]; [139, 1146, 1157, 1542, 1543, 1172]; [1690]; [1931, 1954]; {1690}; {011100}; 47.0; none
758; 1542; 1542; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1542]; [103, 613, 1157]; [1542]; [1690]; {1542}; {101}; 48.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxx1x1111011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x01000xx00xxxxxxxxxxx
759; 1542; 1690; 2; 2; 0.0016764459346186086; 6; 1; 64; [1542, 1690]; [103, 613, 1157, 1541, 1543, 1172]; [1690]; [1931, 1954]; {1690}; {111011}; 47.0; none
760; 1543; 1543; 1; 1; 8.382229673093043E-4; 3; 1; 8; [1543]; [127, 1146, 625]; [1543]; [1690]; {1543}; {000}; 48.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111011xxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x01000xx10xxxxxxxxxxx
761; 1543; 1690; 2; 2; 0.0016764459346186086; 6; 1; 64; [1543, 1690]; [127, 1146, 625, 1541, 1542, 1172]; [1690]; [1931, 1954]; {1690}; {001000}; 62.0; xxx111xx1xx0111111xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1111011xxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x01000xx11xxxxxxxxxxx
762; 1544; 1544; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1544]; [19, 1173]; [1544]; [2052]; {1544}; {01}; 37.0; xxx111xx1xx0011111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x10x000000000x00000xxxxxxxxxxxxxxx
763; 1544; 2052; 2; 2; 0.0016764459346186086; 3; 1; 8; [1544, 2052]; [19, 1173, 1910]; [2052]; [2302, 2303]; {2052}; {000}; 48.0; xxxxxxxx1xx10xxxxx111101111xxx0xxxxxxxxxx0xxxxxxxxx0x11111111x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x10x000000000x00000xxxxxxxxxxxxxxx
764; 1544; 2544; 6; 6; 0.005029337803855826; 5; 1; 32; [1544, 2052, 2302, 2303, 2407, 2544]; [19, 1173, 1910, 1519, 1219]; [2544]; [2674]; {2544}; {00101}; 53.0; xxxxxxxx1xx10xxxxx111101111xxxxxxxxxxxxxxxxxxxxxxxx1x11111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x000000000x00000xxxxxxxxxxxxxxx
765; 1544; 2674; 7; 7; 0.00586756077116513; 5; 1; 32; [1544, 2052, 2302, 2303, 2407, 2544, 2674]; [19, 1173, 1910, 1519, 1219]; [2674]; [2749]; {2674}; {10010}; 32.0; xxxxxxxx1xx11xxxxx111101111xxx0xxxxxxxxxx0xxxxxxxxx0x11111111x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x10x000000000x00000xxxxxxxxxxxxxxx
766; 1545; 1545; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1545]; [4, 1173]; [1545]; [2055]; {1545}; {11}; 48.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x01x000000000x00000xxxxxxxxxxxxxxx
767; 1545; 2055; 2; 2; 0.0016764459346186086; 3; 1; 8; [1545, 2055]; [4, 1173, 1911]; [2055]; [2304, 2305]; {2055}; {101}; 47.0; xxx1xxxx1xx1xxxxxx111101111xxxxxxxxxxxxxxxxxxxxxxxx1x11111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x01x000000000x00000xxxxxxxxxxxxxxx
768; 1545; 2545; 6; 6; 0.005029337803855826; 5; 1; 32; [1545, 2055, 2304, 2305, 2408, 2545]; [4, 1173, 1911, 1520, 1222]; [2545]; [2673]; {2545}; {11100}; 48.0; none
769; 1545; 2673; 7; 7; 0.00586756077116513; 5; 1; 32; [1545, 2055, 2304, 2305, 2408, 2545, 2673]; [4, 1173, 1911, 1520, 1222]; [2673]; [2749]; {2673}; {00111}; 48.0; none
770; 1546; 1546; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1546]; [20, 1173]; [1546]; [2058]; {1546}; {11}; 48.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x100000000x00000xxxxxxxxxxxxxxx
771; 1546; 2058; 2; 2; 0.0016764459346186086; 3; 1; 8; [1546, 2058]; [20, 1173, 1912]; [2058]; [2306, 2307]; {2058}; {010}; 78.0; xxx111xx1xx0101111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x100000000x00000xxxxxxxxxxxxxxx
772; 1546; 2546; 6; 6; 0.005029337803855826; 5; 1; 32; [1546, 2058, 2306, 2307, 2409, 2546]; [20, 1173, 1912, 1521, 1225]; [2546]; [2672]; {2546}; {10010}; 48.0; xxxxxxxx1xx1x1xxxx111101111xxxxxxxxxxx0xxxxxxxxx0xx1x11111101xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x100000000x00000xxxxxxxxxxxxxxx
773; 1546; 2672; 7; 7; 0.00586756077116513; 5; 1; 32; [1546, 2058, 2306, 2307, 2409, 2546, 2672]; [20, 1173, 1912, 1521, 1225]; [2672]; [2749]; {2672}; {10000}; 47.0; none
774; 1547; 1547; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1547]; [5, 1173]; [1547]; [2061]; {1547}; {01}; 33.0; xxx101xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x010000000x00000xxxxxxxxxxxxxxx
775; 1547; 2061; 2; 2; 0.0016764459346186086; 3; 1; 8; [1547, 2061]; [5, 1173, 1913]; [2061]; [2308, 2309]; {2061}; {100}; 63.0; xxxx1xxx1xx1xxxxxx111101111xxxxxxxxxx0xxxxxxxxx0xxx1x11111011xxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x010000000x00000xxxxxxxxxxxxxxx
776; 1547; 2547; 6; 6; 0.005029337803855826; 5; 1; 32; [1547, 2061, 2308, 2309, 2410, 2547]; [5, 1173, 1913, 1522, 1228]; [2547]; [2671]; {2547}; {10110}; 48.0; xxxx1xxx1xx1xxxxxx111101111xxxxxxxxxxxxxxxxxxxxxxxx1x11111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x010000000x00000xxxxxxxxxxxxxxx
777; 1547; 2671; 7; 7; 0.00586756077116513; 5; 1; 32; [1547, 2061, 2308, 2309, 2410, 2547, 2671]; [5, 1173, 1913, 1522, 1228]; [2671]; [2749]; {2671}; {00100}; 46.0; none
778; 1548; 1548; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1548]; [21, 1178]; [1548]; [2064]; {1548}; {00}; 48.0; xxxxxxxx1xx1xx0xxx111101111xxxxxxxxx0xxxxxxxxx0xxxx1x11110111xxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x001000000x00000xxxxxxxxxxxxxxx
779; 1548; 2064; 2; 2; 0.0016764459346186086; 3; 1; 8; [1548, 2064]; [21, 1178, 1914]; [2064]; [2310, 2311]; {2064}; {101}; 47.0; xxxxxxxx1xx1xx1xxx111101111xxxxxxxxxxxxxxxxxxxxxxxx1x11111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x001000000x00000xxxxxxxxxxxxxxx
780; 1548; 2548; 6; 6; 0.005029337803855826; 5; 1; 32; [1548, 2064, 2310, 2311, 2411, 2548]; [21, 1178, 1914, 1523, 1231]; [2548]; [2670]; {2548}; {10000}; 47.0; none
781; 1548; 2670; 7; 7; 0.00586756077116513; 5; 1; 32; [1548, 2064, 2310, 2311, 2411, 2548, 2670]; [21, 1178, 1914, 1523, 1231]; [2670]; [2749]; {2670}; {01000}; 46.0; none
782; 1549; 1549; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1549]; [22, 1178]; [1549]; [2067]; {1549}; {11}; 48.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000100000x00000xxxxxxxxxxxxxxx
783; 1549; 2067; 2; 2; 0.0016764459346186086; 3; 1; 8; [1549, 2067]; [22, 1178, 1915]; [2067]; [2312, 2313]; {2067}; {111}; 47.0; none
784; 1549; 2549; 6; 6; 0.005029337803855826; 5; 1; 32; [1549, 2067, 2312, 2313, 2412, 2549]; [22, 1178, 1915, 1524, 1234]; [2549]; [2669]; {2549}; {11111}; 48.0; none
785; 1549; 2669; 7; 7; 0.00586756077116513; 5; 1; 32; [1549, 2067, 2312, 2313, 2412, 2549, 2669]; [22, 1178, 1915, 1524, 1234]; [2669]; [2748]; {2669}; {00000}; 47.0; none
786; 1550; 1550; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1550]; [23, 1178]; [1550]; [2070]; {1550}; {11}; 49.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000010000x00000xxxxxxxxxxxxxxx
787; 1550; 2070; 2; 2; 0.0016764459346186086; 3; 1; 8; [1550, 2070]; [23, 1178, 1916]; [2070]; [2314, 2315]; {2070}; {111}; 47.0; none
788; 1550; 2550; 6; 6; 0.005029337803855826; 5; 1; 32; [1550, 2070, 2314, 2315, 2413, 2550]; [23, 1178, 1916, 1525, 1237]; [2550]; [2668]; {2550}; {01011}; 48.0; none
789; 1550; 2668; 7; 7; 0.00586756077116513; 5; 1; 32; [1550, 2070, 2314, 2315, 2413, 2550, 2668]; [23, 1178, 1916, 1525, 1237]; [2668]; [2748]; {2668}; {00001}; 47.0; xxxxxxxx1xx1xxxx0x111101111xxxxxxx0xxxxxxxxxxxxxxxxxxxx0xxxxxx1x11011111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx0xx1x00x000000000x00000xxxxxxxxxxxxxxx
790; 1551; 1551; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1551]; [6, 1178]; [1551]; [2073]; {1551}; {10}; 32.0; xxxxx1xx1xx1xxxxxx111101111xxxxxx0xxxxxxxxxx0xxxxxx1x10111111xxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x000001000x00000xxxxxxxxxxxxxxx
791; 1551; 2073; 2; 2; 0.0016764459346186086; 3; 1; 8; [1551, 2073]; [6, 1178, 1917]; [2073]; [2316, 2317]; {2073}; {001}; 47.0; xxxxx0xx1xx1xxxxxx111101111xxxxxxxxxxxxxxxxxxxxxxxx1x11111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x000001000x00000xxxxxxxxxxxxxxx
792; 1551; 2551; 6; 6; 0.005029337803855826; 5; 1; 32; [1551, 2073, 2316, 2317, 2414, 2551]; [6, 1178, 1917, 1526, 1240]; [2551]; [2667]; {2551}; {11000}; 48.0; none
793; 1551; 2667; 7; 7; 0.00586756077116513; 5; 1; 32; [1551, 2073, 2316, 2317, 2414, 2551, 2667]; [6, 1178, 1917, 1526, 1240]; [2667]; [2748]; {2667}; {00010}; 47.0; xxxxx0xx1xx1xxxxxx111101111xxxxxx0xxxxxxxxxx0xxxxxx1x10111111xxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x000001000x00000xxxxxxxxxxxxxxx
794; 1552; 1552; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1552]; [24, 1178]; [1552]; [2076]; {1552}; {01}; 47.0; xxx111xx1xx0111110111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000100x00000xxxxxxxxxxxxxxx
795; 1552; 2076; 2; 2; 0.0016764459346186086; 3; 1; 8; [1552, 2076]; [24, 1178, 1918]; [2076]; [2318, 2319]; {2076}; {011}; 46.0; none
796; 1552; 2552; 6; 6; 0.005029337803855826; 5; 1; 32; [1552, 2076, 2318, 2319, 2415, 2552]; [24, 1178, 1918, 1527, 1243]; [2552]; [2666]; {2552}; {10000}; 48.0; none
797; 1552; 2666; 7; 7; 0.00586756077116513; 5; 1; 32; [1552, 2076, 2318, 2319, 2415, 2552, 2666]; [24, 1178, 1918, 1527, 1243]; [2666]; [2748]; {2666}; {01010}; 50.0; xxx111xx1xx0111110111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000100x00000xxxxxxxxxxxxxxx
798; 1553; 1553; 1; 1; 8.382229673093043E-4; 2; 1; 4; [1553]; [1395, 1185]; [1553]; [1795, 2042, 2178]; {1553}; {11}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0001010xxxxxxxxxxxx0
